k3b/ToGoZip,18,8,39,android-app,android,zip,share-tool,share-intent,utility
polygonplanet/lzjs,7,1,20,javascript,lz77,lzss,compression,lz-algorithm,decompressed-data
csu/todoist-cli,0,1,12,todoist,python,todoist-cli,cli,command-line,tool
shadowfacts/ShadowMC,3,3,12,minecraft
booxood/node-dota2-api,9,6,36,dota2-api,dota2,api,nodejs,javascript
1ec5/hunspell-vi,30,7,56,vietnamese,spell-check,mozilla,openoffice,firefox,thunderbird,seamonkey,libreoffice,extension,dictionary
suzuki86/spacestuff,1,1,17,ruby,imagemagick,rmagick
gabriel-detassigny/kodi-angular,5,0,14,kodi,angularjs,javascript
konstantinpavlikhin/KSPAutomaticHeightCalculationTableCellView,9,0,34,nstableview,cell,constraints,nstablecellview,macos
andrei-cacio/ironwing,0,3,17,xhr,ajax
tacone/pipes,2,0,45,pipe,php,php-spl-iterators
wikimedia/cdb,9,0,11,cdb,php,database,php-library
monaca/monaca-cli,12,15,43,monaca,monaca-cli,cli,cordova,hybrid
mul14/terbilang-php,13,2,46,indonesian-language,convert-numbers,php,terbilang
spotify/homebrew-public,23,1,46,homebrew,spotify
NeverBounce/NeverBounceAPI-PHP,22,1,21,php,email,verification,validation,email-verification,email-validation
stevengj/Blosc.jl,26,10,26,julia,compression,blosc
JimSeker/wearable,17,0,54,android,wear,watchface,weardatalayer,wearsensors,notifications,wearos
Tulpep/Notification-Popup-Window,23,9,43,nuget,c-sharp
Fogh/AFWebViewController,11,3,37,webview,ios,in-app,objective-c,browser,cocoapods,pod,hacktoberfest
rm3l/ddwrt-companion,7,2,27,dd-wrt,router,linux,android-app,android,android-application
Konboi/ghooks,6,1,12,go,github,server
dkd/php-cmis-client,26,14,54,php,php-cmis-client,opencmis,php-cmis-library,alfresco,typo3
yegor256/hoc,10,8,52,ruby,metrics,hits-of-code,command-line-tool
cloudfoundry-community/go-cfclient,105,11,55,cloudfoundry,golang,hacktoberfest
jarcane/heresy,7,9,62,heresy,racket,lisp,basic,functional-programming,programming-language
SensorApps/Sensors2OSC,13,10,34,osc,open-sound-control,sensor-data,android,android-application
bibleapi/bibleapi-bibles-json,12,1,28,bible,translation,kvj,asv,json
gerardroche/sublime-php-grammar,7,0,30,sublime-text,php,php-completions,auto-complete,formatting
gerardroche/sublime-php-snippets,12,0,53,sublime-text,php,php-snippets
ropensci/musemeta,7,3,25,rstats,museum-metadata,museum,metadata,r,r-package
hamoid/Joukkue,5,4,33,p5js,collaborative,creative-coding
aniruddhanath/jquery-hotspot,17,7,52,hotspot,javascript,jquery-plugin,jquery,responsive-plugin
rapid7/github-connector,13,6,30,github,ruby,github-api
darealshinji/debian-packaging,2,0,19,debian-packages,ubuntu,debian,debian-packaging,ubuntu-packages,dpkg
mnapoli/phpunit-easymock,3,0,37,phpunit,phpunit-mock,phpunit-extension,php,tests
blakeembrey/metalsmith-pagination,10,6,31,metalsmith,metalsmith-pagination,javascript,paginating
FlexyProject/GitHubAPI,38,3,35,php7,curl,php,webhooks,github,github-api
SparrowJang/ngPreviewCover,2,0,11,angularjs,image,background,cut-image
laozhu/wsk,0,0,16,wsk,webpack,webpack4,babel,postcss,eslint,stylelint,mock-server
lukasjuhas/lj-maintenance-mode,9,7,24,maintenance-mode,maintenance-plugin,wordpress
heiseonline/shariff-backend-node,8,0,17,javascript,backend,shariff,node,nodejs,hapi
mideind/Netskrafl,11,19,28,game-website,python,scrabble,dawg,crossword-game,flask,gae
jessesquires/app-icons-script,32,0,69,ios,photoshop-script,macos,icons
daniel-j/parasprite-radio,9,0,45,radio,liquidsoap,javascript,nodejs,music
TravelModellingGroup/XTMF,7,2,18,modelling-framework,travel-demand-modelling,gplv3,c-sharp
shawnmckinney/apache-fortress-demo,11,0,19,apache-fortress,role-based-access-control,rbac,authorization,tls,tls-certificate,ldap-server,ldap,java-security,tomcat,spring-security,javaee-security,tomcat-security,spring-security-web
njbrown/loris,0,0,11,language,c-plus-plus,compiler,programming-language,interpreter,virtual-machine,scripting-language,parser,bytecode
jonschlinkert/markdown-utils,5,1,24,markdown,text,convert,snippets,utils,javascript,nodejs
Vifon/zranger,3,3,27,zsh,ranger,tmux
vicchi/node-getpocket,4,0,48,pocket-api,javascript,node-js,getpocket
florence/pop-pl,3,0,20,racket
inlife/mta-lua-async,9,0,21,mtasa,mta-server,lua,async,mta
waiting-for-dev/vim-www,3,0,26,vim,browser,search-engine,api-documentation
bem/bh-php,8,10,33,bem,bemjson,php,php-template,template-engine
jansedivy/jai.vim,3,0,29,vim,jai,syntax-highlighting
liudng/godump,15,0,51,go,variables,debug,dump
SceneGate/Yarhl,10,15,36,romhacking,rom-hacking,reverse-engineering,localization,game
ctuning/ck-web,3,0,31,web-service,json-api,interactive-articles,interactive-graphs,collective-knowledge,unified-api,dnn-api,dnn-as-a-service,reproducible-research,collaborative-research,ck-web-server,web-server
ggkovacs/gulp-px2rem,4,4,20,gulp,node-px2rem,px2rem,nodejs,gulp-plugin
rwanwork/Re-Pair,3,0,19,compression-algorithm,text-compression,c,offline,compression
Tehreer/SheenBidi,9,2,57,unicode,bidi,unicode-bidirectional-algorithm,uax-9,uax-24,c,c89,ansi-c,c-plus-plus,library
openelections/clarify,16,14,28,election,python,clarity,xml
Autodesk-Forge/design.automation-.net-library,10,0,11,design-automation,autocad,csharp
Argonne-National-Laboratory/DSP,21,9,56,julia,parallel,optimization,stochastic-optimization,mixed-integer-programming
shinnn/output-file-sync,1,1,14,writefilesync,nodejs,javascript,synchronous,ancestor-directories,mkdirp,filesystem,modular
st3v/translator,7,1,19,language,text,translation,microsoft-text-translation-api,microsoft-api,microsoft-azure,google-cloud,google-cloud-translation-api,google-api,translation-api
ossobv/rtpsniff,10,6,14,rtp,cli,protocol-analyzer,realtime
godai0519/BayesianNetwork,10,4,31,bayesian-networks,c-plus-plus,library
adapt-it/cordova-fonts,5,2,13,cordova-plugin,font,cordova
profburke/AppLister,16,3,45,ios-app,private-api,objective-c,swift
lekkerduidelijk/kirby-geolocation-field,8,0,52,kirby,kirby-field,php
mfpierre/meteor-chartist-js,6,2,39,meteor,meteor-chartist-js,chartist-library,javascript
ericblade/ssh-agent-cmd,7,1,39,ssh-agent,command-processor,ssh,windows,cmd
deefour/authorizer,5,0,46,php,mass-assignment,authorization,policy,guard,auth
jedireza/flux-store,2,0,21,flux,javascript,flux-store
beaugunderson/poisson-disc-sampler,5,1,20,node,javascript
manGoweb/mango-cli,8,38,30,frontend,devstack,build-tool,workflow,javascript,browsersync,stylus,sass,less,jade,babel,imagemin,sourcemaps,mango-cli,pug,react,typescript,webpack
nls1729/acme-code,21,1,60,ego,javascript,gnome,gnome-shell
beatcracker/Powershell-Misc,8,1,45,powershell
Tape-Worm/Gorgon,8,1,44,c-sharp,graphics,gorgon,direct3d,dotnet,2d,video-game-development,sharpdx
aguacongas/chatle,7,1,20,asp-net-core,angular,signalr-core,demo,asp,entity-framework-core
comses/intro-to-abm,14,0,17,agent-based-modeling,educational-materials,gitbook,netlogo,introduction-to-programming,tutorial
pjebs/tokbox,9,1,15,tokbox,go,golang
fhs/go-netcdf,11,4,28,netcdf,go
montanaflynn/human-date,11,4,40,dates,time,humanizer,javascript,library,pretty-print
arakis/Net3dBool,16,2,64,c-sharp,3d,constructive-solid-geometry,csg
friedolinfoerder/wp-activerecord,6,2,17,activerecord,wordpress,php,database,sql
wieslawsoltes/wavtoac3encoder,7,0,23,audio,ac3,atsc,audio-applications,audio-files-conversion,converter,encoder,front-end,gui,music,windows
jaffamonkey/behat-3-kickstart,2,6,14,php,mink,guzzle,behat,sauce-labs,pageobject,parallel
antonioribeiro/tddd-starter,6,1,23,tdd,bdd,testing,laravel,dashboard,developer-tools,php
tonyg/racket-reloadable,3,4,52,racket,reloading,code-reload
tomilov/quickhull,5,4,45,quickhull,convex-hull,c-plus-plus,geometric-structures,quickhull-algorithm,convex-hulls-finding,geometric-algorithms
fesor/json_matcher,2,3,23,json,json-matcher,jsonpath,assertions,assertion-library,json-schema
nlamirault/emacs-travis,5,7,30,emacs,travis
filipealva/Cepp,3,0,12,open-source,swift,address-book
anderson-/Eye-Fi,3,2,13,qrcode,java,webcam,processing
ssg/TurkishId,17,0,51,c-sharp,libraries,turkey,nuget
claudiodangelis/popup-for-keep,6,16,46,google-keep,javascript,chrome,chrome-extensions
ropensci/webmockr,4,13,38,http,http-mocking,rstats,http-mock,mock,fakeweb,tdd,testing-tools,testing,r,r-package
evt-project/evt-viewer,13,28,50,evt,evt-viewer,angularjs,digital-humanities,digital-edition,tei-xml
denissimon/formula-parser,21,0,62,parser,parsing,evaluation,formula,expression,math,php,composer
jonschlinkert/cache-base,12,2,46,cache,object,store,data,config,javascript,dot-notation,node,nodejs,inherit,extend,emit
luzifer-docker/teamspeak3,3,0,20,docker,teamspeak,teamspeak3,server,debian
rughh/planning,2,4,31,ruby,rails,usergroup,meetup,hamburg,planning,organization
dannote/lua-template,6,2,30,lua,template,template-engine
wolfg1969/oh-my-stars,8,5,74,python,alfred-workflow,github,github-stars,cli
jedireza/hapi-node-postgres,13,3,32,javascript,postgres,hapi,nodejs
sghall/chord-transitions,36,0,39,d3js,angularjs,data,visualisation
shimataro/cazary,6,6,12,jquery,jquery-plugin,multi-language,cross-browser,rich-text-editor,wysiwyg,wysiwyg-editor
team411/src2img,3,5,20,screenshot,code,web-service,png-converter,javascript,css,highlightjs,code-highlight
benwilber/bashids,11,2,33,bash,hashids
betsol/lato-font,4,6,36,lato,font
GitIndonesia/GitIndonesia.github.io,5,0,13,jekyll,community,github,indonesia
danesparza/consul-api,3,0,24,consul-api,c-sharp,consul,client,nuget
jonschlinkert/export-files,0,0,19,javascript,files,export,require,node,nodejs,directory
monopole/mdrip,6,3,27,go,tmux,tutorial,cms-framework,markdown,documentation-tool
ra1u/redis-dart,15,4,43,dart,redis
GoldenCrystal/NetUnicodeInfo,5,1,33,unicode,unicode-character-database,unicode-data,unicode-character-inspector,unicode-characters,net,netstandard,netstandard11,csharp,c-sharp,library,ucd
o2ps/TotpAuthenticator,5,3,18,php,nette,totp,two-factor-authentication
atam4j/atam4j,9,3,11,acceptance-testing,application-monitoring,java,monitoring
antigenomics/vdjmatch,8,6,22,bioinformatics,rep-seq,t-cell,antigen,vdjdb
benashford/rust-lazysort,11,2,54,rust,sort,quicksort,algorithm,iterator
gerbenjacobs/HabboAPI,11,5,27,php,habbo-api,habbo,packagist,composer
fincs/picasso,6,1,42,pica200,shader,assembler,graphics,homebrew,nintendo,nintendo-3ds,devkitpro,shader-assembler
luzifer-docker/sftp-share,22,0,11,docker,sftp-share,ssh,sftp,alpine
kintoandar/dockerfiles,9,0,18,docker,compose,dockerfile
mkalten/TUIO20_CPP,21,0,40,tuio,c-plus-plus,library,tuio-client,tuio-tracker,tuio-simulator,tuio2
garvincasimir/Elasticsearch-Azure-PAAS,9,1,18,worker-role,c-sharp,elasticsearch,azure
JitendraZaa/node-postgres,27,0,17,database,heroku,angularjs,javascript
znck/downloader,6,0,12,script,linux,osx,shell,curl
hiteshjasani/nim-mungehosts,5,1,47,nim,dockerfile,docker-container,hostname
eploko/pegjs-loader,11,4,27,javascript,peg,loader,webpack,webpack-loader,pegjs,pegjs-loader
Nitrokey/nitrokey-storage-firmware,16,49,48,c,nitrokey-storage,firmware,otp,security,device,gplv3,smartcard-reader,nitrokey-stick-devices,mass-storage-device
biw/comic-sans-everything,3,1,28,chrome-extension,css,comic-sans,comic-sans-font,javascript,mit-license
villermen/runescape-cache-tools,9,13,48,runescape,runescape-cache,downloader,reverse-engineering,soundtrack,extractor
shinnn/array-to-sentence,4,1,32,sentence,javascript,array,concatenation,natural-language
KSDaemon/Loowy,4,1,28,wamp,lua,wamp-client,rpc-client,pubsub,wamp-protocol
ipjohnson/SimpleFixture,3,1,10,testing,fixtures,data-generation,c-sharp
okaybenji/kord,3,0,20,javascript,instrument,music,ear-training
gajus/markdown-contents,1,0,13,markdown,javascript,toc,table-of-contents
mattnenterprise/rust-pop3,8,7,19,rust,pop3-client,rust-pop3,pop3
adiyoss/StructED,2,0,13,risk-minimization,loss-functions,structured-learning,java
CodeBrauer/commitstrip-downloader,4,0,11,comics,php,commitstrip-downloader,commitstrip,downloader,scrapping
mkhairi/bootswatch-sass,1,0,12,bootstrap,bootswatch,rubygem,rubyonrails,bootstrap-theme,bootstrap4,rails,bootswatch4,bootswatch-rubygem
plusnew/core,4,14,18,typescript,immutable,component-library
xvik/generics-resolver,7,3,40,java,generics,utility,reflection
gajus/gitinfo,5,4,45,github
rdotnet/dynamic-interop-dll,15,2,26,native-libraries,dotnet,pinvoke,dotnet-core
kpurdon/waybacklapse,4,0,26,waybacklapse,timelapse,docker,python
r4fx/mate,1,0,14,mate,css,scss,html,framework,bem-methodology,front-end
flosse/go-modbus,5,0,10,poc,go,modbus,unmaintained,dont-use-this-no-really,dont-use
codingchili/py-race,25,0,36,python,2d,game,pygame
alexruperez/PFLinkedInUtils,15,3,30,parse,linkedin,objective-c
nutbutterfly/android-moving-toolbar,12,0,36,android,moving,toolbar
bullhorn/bullhornjs,9,6,32,bullhorn,javascript,demo
heppu/Hand-recognition,17,0,12,python,hand-recognition,drone,computer-vision
dita-ot/docs,78,8,35,dita-ot,documentation,dita,xml,publishing,documentation-tool,ant,xslt,hacktoberfest
jmcollin/autoindex,20,2,20,directory-traversal-vulnerability,security,vulnerability,cli-utility,php-library,php7,prestashop
SMAC-Group/gmwm,9,68,17,wavelet-variance,time-series,robust,r,rcpp,armadillo
fenekku/moustachu,7,1,54,mustache,nim,template-engine
wheely/ember-dialog,11,10,37,ember,ember-addon
mpwang/perfect-margin,5,2,28,minimap,linum-mode,emacs-lisp,emacs,margin-area,emacs-packages,emacs-windows-resizing
kamranahmedse/kamranahmedse.github.io,14,0,58,jekyll,jekyll-theme,jekyll-blog,blog
sparkfun/ESP8266_Thing,16,0,38,sparkfun,sparkfun-products,iot,esp8266,arduino
jpadilla/django-rest-framework-oauth,18,6,51,django,django-rest-framework,python,oauth
inria-parkas/sundialsml,6,3,20,sundials,ocaml,numerical-solvers
acuoci/Matlab4CRE,11,1,25,chemical-reaction-engineering,reactor,matlab,cstr,plug-flow,batch-reactor
shinnn/read-multiple-files,4,0,13,nodejs,javascript,filesystem,asynchronous,read,parallel,observable
xfenix/django-metro,7,0,11,subway,metro,django,django-metro
pac4j/undertow-pac4j,8,0,35,java,undertow,security,authentication,authorization,cas,oauth,saml,openid-connect,ldap,jwt,sql,mongodb,login,social-login,logout,facebook,twitter
chinaran/Compute-file-or-string-md5,61,1,82,c,md5
dedupeio/affinegap,4,3,45,string-distance,levenshtein-distance,python,cython
ssepulveda/RTGraph,28,2,38,python,plotting,python-application,pyqtgraph,qt,multiprocessing,pyserial
jonls/qsopt-ex,7,3,18,solver,math,linear-programming,c
mikessh/mageri,5,9,19,bioinformatics,cancer,umi,variant,mutation,mapping,amplicon,exon,ctdna
marcusklang/wikiforia,15,9,32,wikipedia,converter,xml
AbhishekGhosh/Nginx-PHP5-FPM-Restart-Fix-on-Ubuntu,13,2,26,php5-fpm,ubuntu,nginx,ubuntu1404,abhishekghosh,php5-fpm-restart
mantishK/wormhole,3,0,22,golang
woodruffw/libbdiff,1,0,10,diff,c,binary-diffing,bsdiff
DylanMuir/SlackMatlab,0,0,19,matlab,slack,webhook-url,notifications,incoming-webhooks,matlab-toolbox
Danielyan86/Python-Study,26,0,23,python,robot-framework,algorithms,docker
azrafe7/hxClipper,2,1,19,haxe,clipper,bool-ops,offset,computational-geometry
StackStorm/puppet-st2,25,11,18,configuration-management,puppet,stackstorm,ruby,puppet-modules,automation,event-driven-automation,st2,devops,deployment,hacktoberfest
bluerobotics/bluerobotics.github.io,35,1,29,documentation,rov,bluerobotics,thruster,bluerov2,marine,subsea,underwater,ocean,robotics
jeanfabre/PlayMaker--UnityLearn--2dPlatformer,8,0,20,playmaker,unity,visual,scripting,c-sharp
fhstp/PubViz,8,2,15,visualization,bibtex,javascript
tschortsch/gulp-bootlint,10,1,42,bootlint,gulp,html-linter,bootstrap
jonreid/MarvelBrowser,7,0,47,objective-c,tdd
trailofbits/spf-query,12,6,26,spf,sender-policy-framework,email,dns
ptigas/syro.js,0,0,20,javascript,volca-sample
scullxbones/docker_grafana_statsd_elk,20,0,19,docker,statsd,grafana,kibana,elasticsearch,redis,logstash
gioblu/Agenda,7,2,30,scheduler,arduino
Loriowar/auto_select2,13,6,10,ruby,select2-rails,ajax-select2,multy-ajax-select2,select2,gem
brian-lau/highdim,3,8,16,statistics,matlab,high-dimensional-data,independence,circular-statistics
saltun/sPagination,0,0,11,php,pagination,php-bootstrap-pagination
hadalin/firefox-hidefedora,1,2,11,firefox-extension,youtube
threeML/threeML,38,4,42,python-environment,xspec,fermi,fermi-science,xspec-models,python,astronomy,spectral-analysis,multi-wavelength,hawc
netgen/NetgenOpenGraphBundle,5,0,13,php,ezpublish,ezplatform,opengraph,facebook
akamai/AkamaiOPEN-edgegrid-php-client,27,10,34,akamai,php,guzzle,client,edgegrid,php-library,middleware,edgegrid-client,open,authentication
eduardo-matos/django-global-permissions,8,2,28,python,django,permissions
andreabenini/moebius,2,3,14,linux,raspberry,repository,iot,embedded,moebius,dist
patriziobruno/grubreboot-gnome-shell-extension,9,7,18,gnome-shell,javascript,extension
deefour/presenter,1,0,13,presenter,decorator,php,presentation
jonschlinkert/parse-csv,5,8,15,parser,csv,parse
helske/Rlibeemd,8,5,18,c,r,time-series,eemd,emd,decomposition
zedwang/angular-kindeditor,16,9,17,kindeditor,javascript
ropensci/taxizesoap,4,0,11,taxonomy,taxize,rstats,biology,soap,r,r-package
Allenice/ohana,3,0,32,proxy-requests,mockjs,mock-services,json
Breakend/echo,10,2,31,wifi-direct,java,mesh-networks
nfmcclure/NBA_Predictions,12,1,26,nba-prediction,python,webscraping
duncan3dc/console,3,1,16,php,symfony,cli
ropensci/rerddap,13,10,32,rstats,erddap,noaa-data,api-client,r,r-package
openemulator/openemulator,18,15,59,emulator
eko/gofast,6,0,38,go,golang,micro-framework,middleware,cors,pongo2
peterhellberg/flip,0,0,16,go,text,flip
napalm255/powerbash,3,0,14,bash,shell,prompt,powerline,powerbash,git,virtualenv,python,powerline-style
chc4/gallium,0,4,21,rust,wm,x11
minond/servies,1,0,27,bash,microframework,why-not
peterhellberg/giphy,5,0,52,giphy,giphy-api,go,client
cfcs/scramlkb,4,2,23,ocaml
shizus/angularjs-landing-page-example,11,0,15,angularjs,angularjs1,angularjs-landing-page,angular,angular1,html,startup-weekend-bs,javascript,css,bootstrap,light-landing-page,mockup
geojacobm6/angular-dropbox-box-picker,6,0,15,dropbox,javascript,picker,dropbox-picker,html,angularjs,directive,box
lapfelix/SpotifyPlaylistImport,2,0,16,spotify,swift,itunes,itunes-playlist
hpddm/hpddm,21,0,64,c-plus-plus,linear-algebra,python,fortran,c,freefem,petsc,preconditioners
denji/homebrew-tengine,10,1,13,tengine,nginx,macos,brew
wuliuxiansheng/Emacs_Configuration,5,0,19,emacs-configuration,python,c-cpp,tex,ros
DiemenDesign/LibreCMS,14,0,12,summernote,elfinder,php,bootstrap,jquery,svg,seo,pdo,libre,libreicons,icons,html5,css,content,manager,content-management-system
j256/simplecsv,7,3,18,java,csv,annotations
jrosdahl/iflipb,9,1,30,emacs,emacs-lisp,buffer-cycling
stevie-mayhew/silverstripe-svg,5,2,22,svg,php,silverstripe,svg-support
urho3d/android-ndk,69,0,45,android,android-ndk,travis-ci
aserebryakov/filestyle,5,6,30,viml,vim-plugins,vim-plugin,vim-scripts,clean-code
opencartbrasil/instalador-sem-ftp,10,0,21,php,brasil,opencart,ocmod
igorkulman/Kulman.WPA81.BaseRestService,5,0,21,c-sharp,uwp,rest,json,api
brijeshb42/yapper,4,0,11,flask-skeleton,flask,python
choderalab/perses,20,128,68,molecular-design,python,molecular-dynamics,free-energy-perturbation,simulation,expanded-ensembles,openmm,relative-free-energy
intuit/node-pom-parser,13,3,17,pom,javascript,enterprise,nexus,node-pom-parser,json,parser
MoOx/postcss-message-helpers,1,0,10,postcss,javascript,postcss-helpers
jpadilla/django-rest-framework-yaml,13,5,26,django,python,django-rest-framework
Chris00/ocaml-docker,2,1,24,ocaml,docker,ocaml-client,opam
tillt/docker-kdc,22,4,45,kerberos,kdc,docker
codeworksdev/animate.less,4,0,18,css,mixins,stylesheets,less,lesscss,less-mixins,animations,animation-library
DevGroup-ru/yii2-jstree-widget,10,1,16,yii,jstree,widget,yii2-jstree-widget,tree,adjacency,nested-set,nested-sets,tree-input
mnr/CodeClinicR,52,0,31,r,clinic,lynda,linkedin,eight-queen-problem,shiny,programming-language,series
DevGroup-ru/yii2-tag-dependency-helper,16,0,29,yii2,cache,helper,invalidation-support,cache-control,yii2-extension,yii2-cache
grooida/grooid-templates,7,0,14,groovy,android-development
keiichiw/ucc,5,0,62,compiler,c,ocaml
marcbachmann/dockerfile-libvips,16,2,29,libvips,docker,image-processing
solyarisoftware/PERE,0,0,12,ruby,sinatra-applications,sinatra,stream,listen-events,sse,server,event-sourcing,push,pub-sub
accessd/models_stats,2,2,43,rails,activerecord,statistics,collect-statistics,metricsgraphics,graphics,nvd3,ruby
ctmil/meli_oerp,60,10,28,odoo,python,mercadolibre
bacula-web/bacula-web,36,29,71,bacula,php,monitoring,reporting,web-application
scireum/sirius-kernel,15,0,28,java,sirius,framework,dependency-injection
CenterForOpenScience/waterbutler,67,35,57,python,science,openscience,async,tornado,storage-provider
xfra35/f3-multilang,12,3,42,fat-free-framework,php,multilang,multilingual,i18n,localization
theJollySin/python_for_scientists,30,1,41,courseware,python-language,python,course,scientists,python-open-courseware,engineer
shinnn/is-var-name,0,0,12,ecmascript,validator,validation,language,javascript,boolean
marceloboeira/awesome-osx,8,2,55,freemium,osx,virtualization,zsh,communication,ide,awesome-list,list,development,tool,team-communication,keyboard-shortcuts,iterm2,arranger
werein/prestashop,18,2,12,prestashop,prestashop-api,ruby,webservice,prestashop-webservice
maximelamure/elasticsearch,6,1,12,elasticsearch,go,golang
elichai/FixPrivateKey,9,1,12,bitcoin,private-key,python
bachors/jQuery-Facebook-Stream,22,5,24,facebook,jquery,wall-posts,jquery-plugin,social-network,page,ibacor
danrevah/shortify-punit,6,0,30,php7,mock,mock-library,php,php-mocking-framework
Kerrigan29a/idapython_virtualenv,7,1,34,idapython,conda,virtualenv,python
Varying-Vagrant-Vagrants/vvv-multisite,5,2,31,vvv,wordpress,vagrant,varying-vagrant-vagrants
patch/i18n-testing,9,3,54,unicode,i18n,testing,qa,data
stefan-kolb/paasyard,0,4,31,cloud,cloud-computing,deployment,docker,paas
lbalazscs/Pixelitor,46,30,82,image,image-processing,image-manipulation,pixel-editor,cross-platform,photography,photo,image-editor,desktop-app,windows,linux,macos,photo-editing,java-16
SaffronCode/SaffronCode,8,0,29,actionscript,sdk,flex,actionscript-library,actionscript3,library,flash-sdk,adobe,animate-cc,jalali-calendar,shamsi-datepicker,framework,webapi,as3-sdk,adobe-flash,adobe-animate,adobe-air
altrim/ember-cli-tooltipster,21,2,36,javascript,tooltip,tooltipster,ember
bibleapi/bibleapi-rest,6,18,23,bible,asv,kjv,javascript,api,nodejs,gulp
stefansundin/chrome-download-panel,5,0,22,chrome,firefox
europeana/europeana-portal-collections,8,13,18,europeana,ruby,rails,culture,code4lib
MozillaSecurity/laniakea,12,11,27,ec2,aws,azure,python,packet,cli,fuzzers,scaling,cluster,gce,cloud
behance/docker-php,28,3,26,php-fpm,ubuntu,nginx,docker,alpine,s6,goss
yii2mod/yii2-behaviors,1,2,27,yii2-behaviors,yii2-carbon-behavior,yii2-purify-behavior,yii2,yii2-extension
karthik/dashboard,2,10,42,r,rstats,r-package
gmcabrita/cuckoo,0,1,37,cuckoo-filter,elixir,data-structures,hex,probabilistic-data-structures
mokiat/go-whiskey,0,0,10,game,engine,3d,framework,golang
yii2mod/yii2-cron-log,8,0,23,yii2-cron-log,yii2-error-handler,yii2-mutex,yii2,yii2-extension
alexellis/phototimer,24,3,61,timelapse,photos,python,controller,camera,camera-image,raspberrypi,zerow
fleipold/jproc,12,3,105,java,execute,process,shell
yii2mod/yii2-image,12,0,24,yii2,yii2-image
CHStudio/wordpress-project,7,8,28,wordpress,php,barebones,starter-kit,wp-cli
latestchatty/chatty,13,6,27,shacknews-chatty,react,create-react-app,react-router,material-ui
haddocking/pdb-tools,63,6,123,python,protein,pdb,bioinformatics,structural-biology,structural-bioinformatics,rcsb
JavaChat/OakBot,30,12,37,java,bot,chatbot,jaba,chat-room
hofnerb/papeR,3,14,24,sweave,r-language,r-package,reproducible-research,reproducible,reporting,cran,knitr,latex
unruly/vast-parser,5,11,20,adtech,vast,vast-tools,xml
jpadilla/django-rest-framework-jsonp,15,3,17,django,python,django-rest-framework
alex7kom/golden-colors,4,0,15,javascript,colors,random,golden-ratio
1000tech/godlike.css,6,0,12,css,sass,less,stylus,postcss,usability,bower,1000tech
fcyu/HKUST_PhD_MPhil_thesis_Latex,13,0,21,hkust-phd,latex-template,hkust,tex,mphil,phd
ledell/subsemble,3,1,37,ensemble,ensemble-learning,cross-validation,machine-learning,machine-learning-algorithms,r,big-data
pradeepvemulakonda/JMeter-Charts,9,0,17,jmeter,performance-analysis,charts,display-charts,html,jtl,chart,jmeter-charts,active-threads,mongodb,upload-jtl,xml
